x,sample_0,sample_1,sample_2,sample_3,sample_4,sample_5
223.0,71.75379029844481,67.53624918574856,70.06237398371726,70.55384672632066,70.14193300760314,75.69400169191553
224.0,71.89588339818114,67.56701598481592,70.14784698911778,70.46821703401919,70.14957031334907,75.8539894794723
225.0,72.03584297683014,67.5908765665568,70.23475928789074,70.38776788162912,70.14866931923997,76.00634104144382
226.0,72.172337821945,67.6076050431673,70.32219429166486,70.31307502502253,70.13909382223511,76.14973320092946
227.0,72.30401884086382,67.61701510878412,70.40915990178061,70.2446207806356,70.1207559054729,76.28289761894985
228.0,72.42953511532527,67.61896293162101,70.49460049633858,70.18278316184762,70.09361855087346,76.40463537991104
229.0,72.54755018711224,67.61334953769673,70.57741001681235,70.12782613481386,70.05769762851378,76.51383068609243
230.0,72.6567583394165,67.60012265062917,70.65644595563866,70.07989117178025,70.01306322846106,76.60946347372673
231.0,72.75590063657971,67.57927795934151,70.73054403139601,70.03899026461674,69.95984030992517,76.69062077769256
232.0,72.84378048641148,67.55085979325955,70.79853332670837,70.00500054331596,69.89820865209033,76.75650668881674
233.0,72.91927849441814,67.51496119256342,70.85925165604544,69.97766062373599,69.82840210066807,76.8064507670447
234.0,72.98136638793015,67.4717233691816,70.91156092625864,69.95656878619752,69.75070711394476,76.83991479501933
235.0,73.02911980018513,67.42133456236716,70.95436225206626,69.941183061977,69.66546062173444,76.85649777960958
236.0,73.06172971973749,67.36402830076378,70.98661059179217,69.93082327860363,69.57304722006424,76.85593913332411
237.0,73.07851242891438,67.30008109074032,71.0073286754278,69.92467508753852,69.47389573347559,76.83811999298884
238.0,73.078917776158,67.2298095583446,71.01562000742514,69.92179596966426,69.36847518540313,76.80306265919307
239.0,73.06253565068253,67.15356707939432,71.01068074038515,69.92112318545172,69.25729022507288,76.75092816644612
240.0,73.02910055358903,67.07173993889558,70.99181023276981,69.9214836081037,69.14087606664174,76.682012020354
241.0,72.97849418704655,66.98474306706497,70.95842012368567,69.92160534982055,69.01979300277495,76.5967381640425
242.0,72.91074601195822,66.89301540465709,70.91004178034838,69.92013106400306,68.89462056045997,76.49565126114504
243.0,72.82603175426608,66.79701495499387,70.84633199871027,69.91563278011215,68.76595137149464,76.37940740657845
